id,runtime_id,arrival_day,days_taken,pending,sink_type
2460,4847,1434.188194,134.94,no,Dismiss
2461,4848,1435.041667,3.03,no,Dismiss
2464,4851,1436.188194,142.93,no,Dismiss
2465,4852,1438.041667,122.15,no,Dismiss
2467,4854,1439.041667,27.02,no,Dismiss
2468,4855,1439.188194,125.08,no,Dismiss
2470,4857,1440.188194,4.96,no,Dismiss
2471,4858,1441.041667,139.07,no,Dismiss
2474,4861,1442.188194,3.84,no,Dismiss
2477,4864,1445.041667,11.00,no,Dismiss
2481,4868,1447.041667,131.20,no,Dismiss
2485,4872,1449.041667,140.97,no,Dismiss
2491,4878,1453.041667,17.98,no,Dismiss
2493,4880,1454.041667,61.16,no,Dismiss
2495,4882,1455.041667,117.00,no,Dismiss
2496,4883,1455.188194,123.01,no,Dismiss
2499,4886,1457.041667,42.10,no,Dismiss
2502,4889,1459.188194,139.91,no,Dismiss
2503,4890,1460.041667,3.06,no,Dismiss
2504,4891,1460.188194,3.89,no,Dismiss
2507,4894,1462.041667,4.17,no,Dismiss
2508,4895,1462.188194,130.85,no,Dismiss
2509,4896,1463.041667,5.18,no,Dismiss
2512,4899,1464.188194,4.90,no,Dismiss
2513,4900,1466.041667,8.99,no,Dismiss
2514,4901,1466.188194,20.91,no,Dismiss
2515,4902,1467.041667,40.96,no,Dismiss
2516,4903,1467.188194,38.07,no,Dismiss
2520,4907,1469.188194,3.89,no,Dismiss
2522,4909,1470.188194,13.89,no,Dismiss
2524,4911,1471.188194,52.15,no,Dismiss
2525,4912,1473.041667,148.04,no,Dismiss
2526,4913,1473.188194,2.84,no,Dismiss
2528,4915,1474.188194,64.84,no,Dismiss
2530,4917,1475.188194,30.81,no,Dismiss
2531,4918,1476.041667,118.02,no,Dismiss
2533,4920,1477.041667,3.98,no,Dismiss
2535,4922,1478.041667,107.10,no,Dismiss
2540,4927,1481.188194,129.08,no,Dismiss
2542,4929,1482.188194,5.00,no,Dismiss
2544,4931,1483.188194,146.91,no,Dismiss
2546,4933,1484.188194,123.87,no,Dismiss
2547,4934,1485.041667,68.08,no,Dismiss
2549,4936,1487.041667,127.17,no,Dismiss
2550,4937,1487.188194,3.89,no,Dismiss
2556,4943,1490.188194,131.95,no,Dismiss
2557,4944,1491.041667,10.08,no,Dismiss
2558,4945,1491.188194,18.87,no,Dismiss
2559,4946,1492.041667,2.02,no,Dismiss
2560,4947,1492.188194,20.88,no,Dismiss
2563,4950,1495.041667,129.15,no,Dismiss
2568,4955,1497.188194,78.06,no,Dismiss
2569,4956,1498.041667,17.24,no,Dismiss
2570,4957,1498.188194,129.84,no,Dismiss
